dice_loss,bce_loss,dice_score,epoch,step
0.49873191118240356,0.3071902096271515,0.0516880564391613,0,63
0.33638542890548706,0.22069841623306274,0.48463118076324463,1,127
0.2930889427661896,0.20694592595100403,0.6224345564842224,2,191
0.25907933712005615,0.19163119792938232,0.6972790956497192,3,255
0.23887307941913605,0.17379802465438843,0.7207252979278564,4,319
0.22131292521953583,0.1610998511314392,0.7587383389472961,5,383
0.20770932734012604,0.15276075899600983,0.7666611671447754,6,447
0.1864904910326004,0.13613195717334747,0.7972192168235779,7,511
0.1700233519077301,0.12664742767810822,0.8148321509361267,8,575
0.16509389877319336,0.12334851175546646,0.8257558345794678,9,639
0.15812639892101288,0.11909323185682297,0.8280432224273682,10,703
0.14814980328083038,0.11323518306016922,0.8395382165908813,11,767
0.14805041253566742,0.1122848242521286,0.840041995048523,12,831
0.1499912589788437,0.11530167609453201,0.8372460603713989,13,895
0.13705867528915405,0.10413253307342529,0.8498725295066833,14,959
0.1324421465396881,0.10326427221298218,0.8541945815086365,15,1023
0.12884606420993805,0.09962732344865799,0.8571215271949768,16,1087
0.12855307757854462,0.09919825196266174,0.8578922748565674,17,1151
0.1232679933309555,0.09579945355653763,0.8616683483123779,18,1215
0.11543774604797363,0.08943594247102737,0.8698790073394775,19,1279
0.11142262071371078,0.08650606125593185,0.875136137008667,20,1343
0.10812655091285706,0.0843706950545311,0.8783547878265381,21,1407
0.10520006716251373,0.08249000459909439,0.8810520768165588,22,1471
0.1035064309835434,0.08126374334096909,0.8832305669784546,23,1535
0.10526490211486816,0.08198584616184235,0.8821825981140137,24,1599
0.11617694050073624,0.09164836257696152,0.873530924320221,25,1663
0.10921599715948105,0.08510855585336685,0.8778558373451233,26,1727
0.10072458535432816,0.07618867605924606,0.8871836066246033,27,1791
0.09374497830867767,0.07203855365514755,0.8951921463012695,28,1855
0.0896046981215477,0.06899464130401611,0.898138701915741,29,1919
0.08705338835716248,0.06757587939500809,0.9027376174926758,30,1983
0.08480975031852722,0.06663025915622711,0.9049482941627502,31,2047
0.08845725655555725,0.06849724799394608,0.9007022380828857,32,2111
0.08876600861549377,0.0677417516708374,0.9027645587921143,33,2175
0.08583341538906097,0.06629322469234467,0.9072813987731934,34,2239
0.08340755105018616,0.06394939869642258,0.9066370725631714,35,2303
0.08114311099052429,0.06232750788331032,0.9095146656036377,36,2367
0.08796355873346329,0.06858940422534943,0.9054843187332153,37,2431
0.08308280259370804,0.06290959566831589,0.9094505906105042,38,2495
0.07736817747354507,0.058461327105760574,0.9147135615348816,39,2559
0.07347197085618973,0.056099165230989456,0.9200226068496704,40,2623
0.07502461224794388,0.056678254157304764,0.918412446975708,41,2687
0.06976455450057983,0.053100232034921646,0.9227992296218872,42,2751
0.06737374514341354,0.05165109783411026,0.9263456463813782,43,2815
0.06796473264694214,0.052194684743881226,0.9257585406303406,44,2879
0.0650421530008316,0.04907982051372528,0.9289489388465881,45,2943
0.06396569311618805,0.04893803596496582,0.9299430251121521,46,3007
0.06326240301132202,0.04824863746762276,0.9301015138626099,47,3071
0.061811141669750214,0.04726896062493324,0.9319302439689636,48,3135
0.05930956080555916,0.04478934779763222,0.9362181425094604,49,3199
0.059641383588314056,0.044885121285915375,0.9352501630783081,50,3263
0.05734289437532425,0.04328541085124016,0.9376745820045471,51,3327
0.054771699011325836,0.041572246700525284,0.939788281917572,52,3391
0.05341226980090141,0.040065523236989975,0.9408473372459412,53,3455
0.05300942063331604,0.03981907665729523,0.9410114288330078,54,3519
0.050873540341854095,0.03902938961982727,0.943880021572113,55,3583
0.053074948489665985,0.04142100736498833,0.9431530833244324,56,3647
0.052373699843883514,0.0393555611371994,0.9429140686988831,57,3711
0.04903699830174446,0.03673754259943962,0.9457188844680786,58,3775
0.05133917182683945,0.03966042026877403,0.944176435470581,59,3839
0.04843892902135849,0.03674321249127388,0.946509838104248,60,3903
0.04830015450716019,0.03680527210235596,0.9474865794181824,61,3967
0.0501151867210865,0.038008444011211395,0.9464605450630188,62,4031
0.0467144250869751,0.034475333988666534,0.9487602114677429,63,4095
0.042139746248722076,0.031667351722717285,0.9536777138710022,64,4159
0.04017515853047371,0.03007243573665619,0.9554999470710754,65,4223
0.04030594602227211,0.030552562326192856,0.9557658433914185,66,4287
0.04213479161262512,0.03229089081287384,0.953983724117279,67,4351
0.04393245652318001,0.03425067290663719,0.9524624943733215,68,4415
0.04309830069541931,0.03299928829073906,0.9522237181663513,69,4479
0.04094170778989792,0.030875245109200478,0.9545894265174866,70,4543
0.04082299396395683,0.03108803927898407,0.955916166305542,71,4607
0.03938518464565277,0.029364362359046936,0.9585301280021667,72,4671
0.03832110017538071,0.028909146785736084,0.9586929678916931,73,4735
0.03754059225320816,0.02876538224518299,0.9583809971809387,74,4799
0.03490876406431198,0.02629965916275978,0.9616700410842896,75,4863
0.03248380869626999,0.024761538952589035,0.9647485613822937,76,4927
0.032826267182826996,0.025480547919869423,0.9639970064163208,77,4991
0.034992653876543045,0.027435773983597755,0.961755633354187,78,5055
0.039459072053432465,0.03187711536884308,0.9560539126396179,79,5119
0.03593031316995621,0.02672763541340828,0.961280345916748,80,5183
0.03160548955202103,0.02372306026518345,0.965427815914154,81,5247
