dice_loss,bce_loss,dice_score,epoch,step
0.9187971949577332,0.4411068856716156,0.07531096786260605,0,319
0.900293231010437,0.21739356219768524,0.1391153186559677,1,639
0.8854959607124329,0.11423836648464203,0.311399906873703,2,959
0.8700903058052063,0.07696129381656647,0.4976087212562561,3,1279
0.8641014099121094,0.06493377685546875,0.5516640543937683,4,1599
0.8595322370529175,0.0554998442530632,0.6078020930290222,5,1919
0.8578407168388367,0.05241120606660843,0.6390717625617981,6,2239
0.8529683351516724,0.046462252736091614,0.6684728860855103,7,2559
0.8495745658874512,0.042529381811618805,0.7083485722541809,8,2879
0.8441584706306458,0.03873074799776077,0.744710385799408,9,3199
0.8438671231269836,0.039261799305677414,0.7308298349380493,10,3519
0.8398883938789368,0.03488628566265106,0.7631296515464783,11,3839
0.8425036668777466,0.03701072931289673,0.7427287101745605,12,4159
0.8416918516159058,0.03698123246431351,0.7370946407318115,13,4479
0.8385270833969116,0.03251909464597702,0.7784683108329773,14,4799
0.8367170095443726,0.03156847506761551,0.7924496531486511,15,5119
0.8339441418647766,0.0295664481818676,0.7893991470336914,16,5439
0.8328269124031067,0.027630578726530075,0.8106054663658142,17,5759
0.83073890209198,0.02632381021976471,0.8212974071502686,18,6079
0.8297282457351685,0.025138944387435913,0.826228141784668,19,6399
0.829182505607605,0.025409553200006485,0.8213900923728943,20,6719
0.8317950963973999,0.028093954548239708,0.7949779033660889,21,7039
0.8304342031478882,0.025172317400574684,0.8286409974098206,22,7359
0.8264186978340149,0.022065576165914536,0.8451467752456665,23,7679
0.8250418901443481,0.020903322845697403,0.8566767573356628,24,7999
0.8248621225357056,0.02100738324224949,0.8602502942085266,25,8319
0.8314212560653687,0.02791489101946354,0.8040024638175964,26,8639
0.8271815180778503,0.023163195699453354,0.8421013355255127,27,8959
0.8245242834091187,0.02070075087249279,0.8609524965286255,28,9279
0.823543906211853,0.019594278186559677,0.8668783903121948,29,9599
0.8227605819702148,0.019056711345911026,0.8707514405250549,30,9919
0.8226111531257629,0.018863197416067123,0.8709677457809448,31,10239
0.8226288557052612,0.01854385994374752,0.8729583024978638,32,10559
0.8225501179695129,0.018831560388207436,0.8705418705940247,33,10879
0.82258141040802,0.018820440396666527,0.8721463680267334,34,11199
0.8227866291999817,0.018701909109950066,0.8704090714454651,35,11519
0.8211237192153931,0.016991902142763138,0.8814091086387634,36,11839
0.8202379941940308,0.016550345346331596,0.8860281109809875,37,12159
0.8211520314216614,0.017596807330846786,0.8801116943359375,38,12479
0.8209619522094727,0.01689824089407921,0.8823644518852234,39,12799
0.8205359578132629,0.016506342217326164,0.8835585117340088,40,13119
0.8194640874862671,0.01573284901678562,0.8906497955322266,41,13439
0.818614661693573,0.014900708571076393,0.8936564922332764,42,13759
0.8188959956169128,0.015371235087513924,0.8906421065330505,43,14079
0.8188169598579407,0.015355749055743217,0.8953703045845032,44,14399
0.8178383111953735,0.014475032687187195,0.8947917819023132,45,14719
0.8172810673713684,0.013881167396903038,0.9014261364936829,46,15039
0.817287802696228,0.013814246281981468,0.9036710858345032,47,15359
0.817022442817688,0.013672731816768646,0.9016193151473999,48,15679
0.8157105445861816,0.012368155643343925,0.9111039638519287,49,15999
0.8171267509460449,0.014087267220020294,0.8991618752479553,50,16319
0.8178523778915405,0.014675630256533623,0.8989303112030029,51,16639
0.8150508999824524,0.011770511046051979,0.9154019355773926,52,16959
0.8139616250991821,0.010936490260064602,0.9206818342208862,53,17279
0.8146119117736816,0.011666675098240376,0.9179707765579224,54,17599
0.8145381808280945,0.011418288573622704,0.9187580347061157,55,17919
0.8135429620742798,0.010523865930736065,0.9239704608917236,56,18239
0.8135213851928711,0.01076430082321167,0.9241659045219421,57,18559
0.8141167759895325,0.011089871637523174,0.9195671677589417,58,18879
0.8127281069755554,0.00987996719777584,0.9288078546524048,59,19199
0.8174160718917847,0.015233978629112244,0.8873007893562317,60,19519
0.8169698715209961,0.013280777260661125,0.9069315195083618,61,19839
0.81300288438797,0.009651891887187958,0.9280645251274109,62,20159
0.811231255531311,0.008544438518583775,0.9366108179092407,63,20479
0.8113301992416382,0.008705887012183666,0.936494767665863,64,20799
0.8116676211357117,0.009579230099916458,0.9347503781318665,65,21119
0.812182605266571,0.009374001994729042,0.9316597580909729,66,21439
0.8106223940849304,0.00821830052882433,0.9395157694816589,67,21759
0.8105894327163696,0.008294006809592247,0.9408302903175354,68,22079
0.8106449842453003,0.008326807990670204,0.940620481967926,69,22399
0.8107573390007019,0.008465076796710491,0.940313994884491,70,22719
0.8117055892944336,0.009634933434426785,0.9331308603286743,71,23039
0.8107994198799133,0.008235001936554909,0.9398835301399231,72,23359
0.8095951080322266,0.007314926479011774,0.9461839199066162,73,23679
0.8092527389526367,0.007030195090919733,0.948540210723877,74,23999
0.8089815974235535,0.006969187408685684,0.9494901895523071,75,24319
0.8098190426826477,0.007758821360766888,0.9447159767150879,76,24639
0.8092443346977234,0.007007136009633541,0.9484358429908752,77,24959
0.8091070055961609,0.007172346115112305,0.9492331743240356,78,25279
0.8083416223526001,0.006329718977212906,0.9529873728752136,79,25599
0.8086042404174805,0.00667454581707716,0.9522923231124878,80,25919
0.8088396191596985,0.006820938549935818,0.9514075517654419,81,26239
0.8086606860160828,0.00676857540383935,0.9519343972206116,82,26559
0.8087587356567383,0.006701181177049875,0.9514599442481995,83,26879
0.8082751035690308,0.006356286350637674,0.9533801078796387,84,27199
0.8078049421310425,0.00607434893026948,0.956619381904602,85,27519
0.8076649904251099,0.0057664904743433,0.9569694995880127,86,27839
0.8071476221084595,0.005470413714647293,0.960063636302948,87,28159
0.8074091672897339,0.0058480119332671165,0.9579286575317383,88,28479
0.8076823949813843,0.006101579871028662,0.9560022354125977,89,28799
0.8068057894706726,0.005140563938766718,0.9613200426101685,90,29119
0.8067114949226379,0.005175626836717129,0.9621707201004028,91,29439
0.8070428967475891,0.005414251238107681,0.9603151082992554,92,29759
0.8069432973861694,0.005320874508470297,0.9609729051589966,93,30079
0.8069925308227539,0.005516246892511845,0.9608460664749146,94,30399
0.8066359758377075,0.00513852946460247,0.9625128507614136,95,30719
0.806663990020752,0.005273409187793732,0.9618170261383057,96,31039
0.8073433041572571,0.006215010769665241,0.9581527709960938,97,31359
0.8073277473449707,0.005797368008643389,0.9575397968292236,98,31679
0.8065682649612427,0.005004004575312138,0.9633390307426453,99,31999
0.8061517477035522,0.004647103138267994,0.9650656580924988,100,32319
0.8057406544685364,0.004367484245449305,0.9673826694488525,101,32639
0.8055214881896973,0.004274547565728426,0.9687769412994385,102,32959
0.8101059198379517,0.011529607698321342,0.9296289682388306,103,33279
0.8090591430664062,0.006813825573772192,0.9483356475830078,104,33599
0.8056430816650391,0.003941660281270742,0.9674751162528992,105,33919
0.8043514490127563,0.0030810642056167126,0.9745991230010986,106,34239
0.8038539886474609,0.002752907807007432,0.9772395491600037,107,34559
0.8043692708015442,0.0033824476413428783,0.9753663539886475,108,34879
0.8046876788139343,0.0037071784026920795,0.9734166264533997,109,35199
0.8049265146255493,0.003858774434775114,0.9724470376968384,110,35519
0.8052560091018677,0.004247819539159536,0.9702613949775696,111,35839
0.8056622743606567,0.004464723635464907,0.9686583280563354,112,36159
0.8051176071166992,0.0039003021083772182,0.9712153077125549,113,36479
0.804608166217804,0.00353233702480793,0.9737576842308044,114,36799
0.8045592308044434,0.003647203790023923,0.973969042301178,115,37119
0.804973304271698,0.003971128724515438,0.9720559120178223,116,37439
0.8044613599777222,0.0033574216067790985,0.9744506478309631,117,37759
0.8044368028640747,0.003445034846663475,0.9750562310218811,118,38079
0.8049702644348145,0.004041534382849932,0.9720686674118042,119,38399
0.8047925233840942,0.00378222344443202,0.9727479219436646,120,38719
0.8051473498344421,0.004143004305660725,0.9707822799682617,121,39039
0.8043968081474304,0.003317849012091756,0.9749865531921387,122,39359
0.8043557405471802,0.003410927951335907,0.9752311110496521,123,39679
0.8046636581420898,0.0037146173417568207,0.9731490015983582,124,39999
0.804401695728302,0.0034317909739911556,0.974705159664154,125,40319
0.8039212226867676,0.0030046706087887287,0.977302074432373,126,40639
0.8038471341133118,0.003028431674465537,0.9780694842338562,127,40959
0.8040362596511841,0.0031691405456513166,0.976992666721344,128,41279
0.8042632937431335,0.003351248800754547,0.9760242104530334,129,41599
0.8039029836654663,0.0031039805617183447,0.9777470827102661,130,41919
0.8039105534553528,0.0030822257976979017,0.9772841930389404,131,42239
0.803759753704071,0.002946635941043496,0.9787423014640808,132,42559
0.8037306070327759,0.0029563906136900187,0.9786768555641174,133,42879
0.8038872480392456,0.0031232547480612993,0.9781273603439331,134,43199
0.8038762211799622,0.003018028102815151,0.9782816767692566,135,43519
0.8036707043647766,0.0028903568163514137,0.9791295528411865,136,43839
0.8035928010940552,0.0029251931700855494,0.9792162179946899,137,44159
0.8036236763000488,0.0028530615381896496,0.9794272780418396,138,44479
0.8036004900932312,0.0029494455084204674,0.9793856143951416,139,44799
0.8042415380477905,0.0036428947933018208,0.975803017616272,140,45119
0.806331992149353,0.0063329339027404785,0.9619770646095276,141,45439
0.8040575981140137,0.0028763071168214083,0.9762576222419739,142,45759
0.8027551770210266,0.00189837662037462,0.9835459589958191,143,46079
0.8022991418838501,0.0016190123278647661,0.986193835735321,144,46399
0.8023936152458191,0.0017641640733927488,0.9863384962081909,145,46719
0.8030071258544922,0.0024482400622218847,0.9829476475715637,146,47039
0.8031648397445679,0.002567441901192069,0.9819278120994568,147,47359
0.8032560348510742,0.0026785670779645443,0.9815716743469238,148,47679
0.8029912114143372,0.0023339116014540195,0.9828678965568542,149,47999
0.8029977679252625,0.002429133979603648,0.9829193949699402,150,48319
0.8032476305961609,0.0026293382979929447,0.9815341830253601,151,48639
0.8029016256332397,0.0022192916367202997,0.982978343963623,152,48959
0.802926242351532,0.002335034077987075,0.9831297993659973,153,49279
0.8027412295341492,0.0021902178414165974,0.9842882752418518,154,49599
0.8029516339302063,0.002470915438607335,0.9830215573310852,155,49919
0.8029152154922485,0.002347771544009447,0.9831071496009827,156,50239
0.8027158975601196,0.0021684616804122925,0.9842103123664856,157,50559
0.8026446104049683,0.0020582994911819696,0.9851589202880859,158,50879
0.8027467727661133,0.00225530075840652,0.9841669201850891,159,51199
0.8030052185058594,0.0025356621481478214,0.9829081892967224,160,51519
0.802869975566864,0.0023136441595852375,0.9836820960044861,161,51839
0.802523136138916,0.001969292527064681,0.9855158925056458,162,52159
0.8024727702140808,0.0019435385474935174,0.9854751229286194,163,52479
0.8024103045463562,0.0019049870315939188,0.9859170913696289,164,52799
0.8025000691413879,0.0020472253672778606,0.9853308200836182,165,53119
