dice_loss,bce_loss,dice_score,epoch,step
0.9214444160461426,0.6086190342903137,0.06965019553899765,0,319
0.9000142812728882,0.24126677215099335,0.1535705327987671,1,639
0.8829323053359985,0.11220450699329376,0.3125033974647522,2,959
0.8701034784317017,0.0758402943611145,0.4887353181838989,3,1279
0.8618476986885071,0.05968507006764412,0.5927123427391052,4,1599
0.8570386171340942,0.05170472711324692,0.6396060585975647,5,1919
0.8538503646850586,0.04823613166809082,0.6704502105712891,6,2239
0.849393367767334,0.04452399164438248,0.6968890428543091,7,2559
0.8449195027351379,0.03922595456242561,0.7358105182647705,8,2879
0.8438340425491333,0.03824847191572189,0.7223731279373169,9,3199
0.8404443860054016,0.03467953950166702,0.7482734322547913,10,3519
0.8377033472061157,0.032537661492824554,0.7657007575035095,11,3839
0.8349081873893738,0.029606256633996964,0.791210949420929,12,4159
0.8345514535903931,0.029221991077065468,0.8010789752006531,13,4479
0.8389660716056824,0.034735579043626785,0.728570818901062,14,4799
0.8344515562057495,0.030227363109588623,0.7688247561454773,15,5119
0.8307283520698547,0.02603454515337944,0.8236838579177856,16,5439
0.8286234140396118,0.024124750867486,0.8357234597206116,17,5759
0.8302407264709473,0.026029348373413086,0.8130242824554443,18,6079
0.8311702609062195,0.02608880028128624,0.8197360634803772,19,6399
0.8268974423408508,0.022337153553962708,0.8488220572471619,20,6719
0.8257314562797546,0.02174806036055088,0.85321044921875,21,7039
0.8262457847595215,0.021451311185956,0.8503081202507019,22,7359
0.826042652130127,0.021628133952617645,0.8538129925727844,23,7679
0.8243269920349121,0.019931964576244354,0.8607738018035889,24,7999
0.8253549337387085,0.021428551524877548,0.8484609723091125,25,8319
0.8245868682861328,0.020049234852194786,0.8590956330299377,26,8639
0.823052704334259,0.01871185563504696,0.870239794254303,27,8959
0.822096049785614,0.01754998043179512,0.8770125508308411,28,9279
0.8204692006111145,0.016516927629709244,0.883956789970398,29,9599
0.8210321664810181,0.016817348077893257,0.8816881775856018,30,9919
0.8207415342330933,0.016990482807159424,0.8805721402168274,31,10239
0.819664478302002,0.015715034678578377,0.8896790146827698,32,10559
0.8187980651855469,0.014734161086380482,0.8934782147407532,33,10879
0.8185518980026245,0.014543198049068451,0.8977323174476624,34,11199
0.8178970217704773,0.014154511503875256,0.9002655148506165,35,11519
0.8171175718307495,0.013339340686798096,0.9029419422149658,36,11839
0.8189358711242676,0.015599357895553112,0.8851863145828247,37,12159
0.8172812461853027,0.013325998559594154,0.9039496779441833,38,12479
0.8159559369087219,0.012363975867629051,0.910587728023529,39,12799
0.8173496127128601,0.013745310716331005,0.9029248356819153,40,13119
0.816382110118866,0.012947164475917816,0.9033048748970032,41,13439
0.8149988055229187,0.011352913454174995,0.916088342666626,42,13759
0.8142637014389038,0.010934719815850258,0.9206719398498535,43,14079
